subject,start_sec,end_sec,window_sec,step_sec,bvp_mean,bvp_std,bvp_min,bvp_max,bvp_range,original_label,label,label_purity
S3,2250,2310,60,30,-0.0675911458333334,16.559453833225096,-78.47,103.58,182.05,2,1,1.0
S3,2280,2340,60,30,-0.0005026041666666019,15.420803368964409,-78.45,89.16,167.61,2,1,1.0
S3,2310,2370,60,30,0.10888541666666676,16.72754780536049,-87.5,71.32,158.82,2,1,1.0
S3,2340,2400,60,30,0.015333333333333274,21.479196059873196,-166.38,177.78,344.15999999999997,2,1,1.0
S3,2370,2430,60,30,-0.0924661458333334,23.33753301609876,-166.38,177.78,344.15999999999997,2,1,1.0
S3,2400,2460,60,30,0.031888020833333315,18.598385282256423,-112.45,123.64,236.09,2,1,1.0
S3,2430,2490,60,30,-0.0907161458333334,16.323554701930792,-81.61,88.62,170.23000000000002,2,1,1.0
S3,2460,2520,60,30,0.000190104166666627,17.61787700451312,-88.25,88.62,176.87,2,1,1.0
S3,2490,2550,60,30,0.12852604166666665,14.517450988104976,-88.25,66.5,154.75,2,1,1.0
S3,2520,2580,60,30,-0.00146354166666669,10.208141503829797,-36.45,114.97,151.42000000000002,2,1,1.0
S3,2550,2610,60,30,-0.007002604166666663,8.299541911304095,-60.68,114.97,175.65,2,1,1.0
S3,2580,2640,60,30,-0.007315104166666675,7.454037594700564,-60.68,32.68,93.36,2,1,1.0
S3,2610,2670,60,30,-0.009093750000000001,7.008635537348022,-48.25,32.68,80.93,2,1,1.0
S3,2640,2700,60,30,0.0057916666666667175,8.418716428313001,-48.25,37.56,85.81,2,1,1.0
S3,2670,2730,60,30,0.0003359375000000127,10.359471819138319,-42.72,72.95,115.67,2,1,1.0
S3,2700,2760,60,30,-0.022898437500000014,8.604486278976898,-39.37,72.95,112.32,2,1,1.0
S3,2730,2790,60,30,-0.03390104166666665,5.846346124806551,-25.16,23.94,49.1,2,1,1.0
S3,2760,2820,60,30,-0.024539062499999948,8.809432740205427,-50.09,83.78,133.87,2,1,1.0
S3,2790,2850,60,30,-0.10538541666666663,9.556505324548334,-50.09,83.78,133.87,2,1,1.0
S3,2820,2880,60,30,0.042281249999999916,9.489183716653315,-66.12,61.83,127.95,2,1,1.0
S3,5010,5070,60,30,0.5981640625000002,23.853891400285722,-159.15,140.49,299.64,3,0,1.0
S3,5040,5100,60,30,0.027463541666666914,20.328068850773697,-136.42,140.49,276.90999999999997,3,0,1.0
S3,5070,5130,60,30,-0.5723151041666665,15.634149923580784,-136.42,55.47,191.89,3,0,1.0
S3,5100,5160,60,30,0.10050520833333332,18.390356201093493,-102.67,84.61,187.28,3,0,1.0
S3,5130,5190,60,30,-0.11753385416666676,32.3981769072415,-217.01,325.49,542.5,3,0,1.0
S3,5160,5220,60,30,-0.02902604166666663,31.374407836200486,-217.01,325.49,542.5,3,0,1.0
S3,5190,5250,60,30,0.02188802083333341,23.346203666294134,-158.2,128.93,287.13,3,0,1.0
S3,5220,5280,60,30,-0.008111979166666682,18.693064460096842,-158.2,128.93,287.13,3,0,1.0
S3,5250,5310,60,30,0.03641666666666667,15.083672734095817,-135.16,122.76,257.92,3,0,1.0
S3,5280,5340,60,30,-0.02803385416666669,15.320402967866485,-135.16,122.76,257.92,3,0,1.0
S3,5310,5370,60,30,-0.037218750000000064,12.263361521471799,-82.22,104.31,186.53,3,0,1.0
S4,270,330,60,30,0.21780468750000057,87.77486444169952,-467.49,528.59,996.08,1,0,0.7451190476190476
S4,300,360,60,30,0.5702968749999999,64.6051589046832,-467.49,219.12,686.61,1,0,1.0
S4,330,390,60,30,-0.17707552083333328,44.976142138713904,-156.03,219.12,375.15,1,0,1.0
S4,360,420,60,30,0.113921875,40.9763306568324,-114.8,125.89,240.69,1,0,1.0
S4,390,450,60,30,-0.18154947916666686,38.17845498882176,-114.8,103.91,218.70999999999998,1,0,1.0
S4,420,480,60,30,-0.04807031250000017,38.43880077135404,-131.64,86.64,218.27999999999997,1,0,1.0
S4,450,510,60,30,0.02906510416666664,37.6797477016546,-131.64,86.64,218.27999999999997,1,0,1.0
S4,480,540,60,30,0.1694739583333334,35.90154140630009,-118.22,69.53,187.75,1,0,1.0
S4,510,570,60,30,0.02063802083333345,34.48198940183925,-118.22,64.38,182.6,1,0,1.0
S4,540,600,60,30,-0.31751822916666667,32.03240960441115,-88.0,64.38,152.38,1,0,1.0
S4,570,630,60,30,0.1071874999999999,32.23243887837495,-83.15,53.47,136.62,1,0,1.0
S4,600,660,60,30,0.10590885416666658,33.982685828243,-92.78,53.47,146.25,1,0,1.0
S4,630,690,60,30,0.02132812499999995,43.2160281609372,-255.01,133.66,388.66999999999996,1,0,1.0
S4,660,720,60,30,0.13359374999999993,43.47034538830708,-255.01,133.66,388.66999999999996,1,0,1.0
S4,690,750,60,30,-0.08196614583333342,35.48024189181888,-116.21,78.19,194.39999999999998,1,0,1.0
S4,720,780,60,30,-0.0361901041666667,36.595568620341886,-116.21,111.36,227.57,1,0,1.0
S4,750,810,60,30,0.34566145833333334,37.13021056840561,-91.72,111.36,203.07999999999998,1,0,1.0
S4,780,840,60,30,-0.21359635416666667,36.66997012640513,-108.46,74.28,182.74,1,0,1.0
S4,810,870,60,30,-0.37980989583333324,34.73829025789821,-108.46,81.83,190.29,1,0,1.0
S4,840,900,60,30,0.37176562500000027,34.57748499983506,-106.08,150.86,256.94,1,0,1.0
S4,870,930,60,30,0.06349218750000002,38.22705082542773,-106.68,150.86,257.54,1,0,1.0
S4,900,960,60,30,-0.04637760416666685,39.35932952363548,-106.68,97.11,203.79000000000002,1,0,1.0
S4,930,990,60,30,0.11518229166666653,38.321914367631784,-100.52,76.52,177.04,1,0,1.0
S4,960,1020,60,30,-0.20769531250000015,36.97761921470031,-100.52,76.52,177.04,1,0,1.0
S4,990,1050,60,30,-0.05302083333333343,36.37770886662576,-96.99,59.78,156.76999999999998,1,0,1.0
S4,1020,1080,60,30,-0.015976562500000093,36.13849708981973,-93.73,57.01,150.74,1,0,1.0
S4,1050,1110,60,30,0.08622395833333328,35.528089029167134,-86.97,64.39,151.36,1,0,1.0
S4,1080,1140,60,30,-0.03593229166666676,37.00315340047047,-103.47,112.89,216.36,1,0,1.0
S4,1110,1170,60,30,-0.2559479166666668,36.042736469008155,-103.47,112.89,216.36,1,0,1.0
S4,1140,1200,60,30,0.15177864583333353,37.8826400192913,-205.98,103.99,309.96999999999997,1,0,1.0
S4,1170,1230,60,30,-0.8255312499999999,61.57451248901156,-322.43,404.27,726.7,1,0,1.0
S4,1200,1260,60,30,0.23995833333333347,78.60801886508843,-481.65,404.27,885.92,1,0,1.0
S4,1230,1290,60,30,0.8632421875000004,63.64207849112497,-481.65,334.55,816.2,1,0,1.0
S4,1260,1320,60,30,-0.2930494791666668,37.13968017200474,-128.0,150.29,278.28999999999996,1,0,1.0
S4,1290,1350,60,30,-0.07524479166666662,33.156468828094624,-116.0,81.87,197.87,1,0,1.0
S4,1320,1380,60,30,-0.0006770833333331024,32.876323231606335,-90.46,118.25,208.70999999999998,1,0,1.0
S4,1350,1410,60,30,0.12433854166666676,33.29728607762785,-97.79,118.25,216.04000000000002,1,0,1.0
S4,1380,1440,60,30,0.012705729166666523,34.316036013867794,-97.79,67.84,165.63,1,0,1.0
S4,1830,1890,60,30,0.1499921875,51.40286936629589,-158.55,99.66,258.21000000000004,3,0,0.9617619047619047
S4,1860,1920,60,30,0.08867968750000044,71.1371731275181,-269.59,522.28,791.8699999999999,3,0,1.0
S4,1890,1950,60,30,-0.011510416666666235,101.23216895849637,-446.7,522.28,968.98,3,0,1.0
S4,1920,1980,60,30,0.05779947916666671,89.66975433312459,-446.7,347.06,793.76,3,0,1.0
S4,1950,2010,60,30,0.2686041666666667,73.74873607553657,-572.43,335.04,907.47,3,0,1.0
S4,1980,2040,60,30,-0.0058385416666665675,78.92344331874041,-572.43,335.04,907.47,3,0,1.0
S4,2010,2070,60,30,-0.22109114583333322,64.96811841389354,-263.46,285.82,549.28,3,0,1.0
S4,2040,2100,60,30,0.01108333333333323,60.350249462023534,-156.97,99.28,256.25,3,0,1.0
S4,2070,2130,60,30,-0.06620312500000004,60.9936529934023,-169.02,115.32,284.34000000000003,3,0,1.0
S4,2100,2160,60,30,-0.04511458333333333,62.74332980142354,-169.02,115.32,284.34000000000003,3,0,1.0
S4,2130,2190,60,30,0.1170989583333333,60.19726730734093,-151.65,107.19,258.84000000000003,3,0,1.0
S4,2160,2220,60,30,0.15491406249999973,61.29317443258968,-176.7,123.62,300.32,3,0,0.7382380952380952
S4,3600,3660,60,30,0.1977447916666666,113.71301666786306,-432.66,648.68,1081.34,2,1,0.7784285714285715
S4,3630,3690,60,30,-1.8204609374999998,114.60545643696935,-432.66,648.68,1081.34,2,1,1.0
S4,3660,3720,60,30,-1.643606770833333,70.13172462622387,-444.39,278.54,722.9300000000001,2,1,1.0
S4,3690,3750,60,30,0.21937760416666674,78.04903700894766,-444.39,278.54,722.9300000000001,2,1,1.0
S4,3720,3780,60,30,0.18417708333333327,79.64890629970681,-402.71,269.2,671.91,2,1,1.0
S4,3750,3810,60,30,0.006648437499999934,71.99184232425912,-402.71,386.04,788.75,2,1,1.0
S4,3780,3840,60,30,0.6757083333333329,64.6807742261815,-388.09,386.04,774.13,2,1,1.0
S4,3810,3870,60,30,-0.34572656250000006,76.47156829156903,-406.87,329.27,736.14,2,1,1.0
S4,3840,3900,60,30,-0.18120833333333372,74.0211960409422,-406.87,329.27,736.14,2,1,1.0
S4,3870,3930,60,30,0.45548697916666636,52.96498969122923,-359.73,206.75,566.48,2,1,1.0
S4,3900,3960,60,30,-0.19775260416666657,68.55682126039261,-268.36,331.69,600.05,2,1,1.0
S4,3930,3990,60,30,-0.10628645833333354,81.47359119844975,-425.33,331.69,757.02,2,1,1.0
S4,3960,4020,60,30,0.2108281250000001,78.87326871047392,-425.33,262.36,687.69,2,1,1.0
S4,3990,4050,60,30,-0.15070052083333324,87.6820765102532,-331.65,266.18,597.8299999999999,2,1,1.0
S4,4020,4080,60,30,0.14130468749999944,96.66526457500171,-331.65,324.85,656.5,2,1,1.0
S4,4050,4110,60,30,-0.22752864583333357,95.26856800733624,-308.0,324.85,632.85,2,1,1.0
S4,4080,4140,60,30,-0.10964843749999957,99.94171927254627,-308.0,430.63,738.63,2,1,1.0
S4,4110,4170,60,30,0.23311197916666682,111.52991475957977,-386.36,430.63,816.99,2,1,1.0
S4,4140,4200,60,30,0.3532682291666665,116.81160281812107,-386.36,316.38,702.74,2,1,1.0
S4,4170,4230,60,30,-0.08638541666666745,123.05201235934659,-450.16,902.17,1352.33,2,1,1.0
S4,4200,4260,60,30,-1.3145963541666683,148.7466253930712,-946.79,1095.96,2042.75,2,1,0.8049047619047619
S5,270,330,60,30,-3.2321354166666656,217.953508732779,-1092.57,743.27,1835.84,1,0,0.8438095238095238
S5,300,360,60,30,0.9846927083333337,189.8879424001642,-1092.57,743.27,1835.84,1,0,1.0
S5,330,390,60,30,2.530947916666667,146.88870330626955,-822.42,623.53,1445.9499999999998,1,0,1.0
S5,360,420,60,30,-0.0946458333333335,128.54580326547512,-822.42,604.86,1427.28,1,0,1.0
S5,390,450,60,30,-0.3486640625000004,114.29378016195835,-727.28,691.01,1418.29,1,0,1.0
S5,420,480,60,30,-0.009526041666666795,90.24544562685668,-545.71,691.01,1236.72,1,0,1.0
S5,450,510,60,30,-0.13659374999999999,31.55393604379324,-259.22,103.89,363.11,1,0,1.0
S5,480,540,60,30,0.10096875000000012,80.92745961822501,-849.75,518.27,1368.02,1,0,1.0
S5,510,570,60,30,0.1836692708333332,123.69103280873541,-849.75,518.27,1368.02,1,0,1.0
S5,540,600,60,30,-0.10653124999999983,152.09543704717754,-819.15,848.5,1667.65,1,0,1.0
S5,570,630,60,30,0.1463619791666671,141.54617788305436,-805.01,848.5,1653.51,1,0,1.0
S5,600,660,60,30,0.11700520833333321,111.66986156743258,-802.81,611.95,1414.76,1,0,1.0
S5,630,690,60,30,-0.16303125,88.03760953025193,-802.81,611.95,1414.76,1,0,1.0
S5,660,720,60,30,-0.14702343749999983,38.35647109910574,-224.72,193.17,417.89,1,0,1.0
S5,690,750,60,30,-0.03737239583333347,56.69639435365419,-695.84,300.42,996.26,1,0,1.0
S5,720,780,60,30,-0.04044531250000006,56.81762105068276,-695.84,300.42,996.26,1,0,1.0
S5,750,810,60,30,0.0050546874999999915,22.093655111704038,-113.77,89.21,202.98,1,0,1.0
S5,780,840,60,30,0.0502604166666666,22.823882884649212,-113.77,89.21,202.98,1,0,1.0
S5,810,870,60,30,-0.06278385416666647,47.106058808213454,-737.93,240.09,978.02,1,0,1.0
S5,840,900,60,30,0.12980989583333358,51.55297300966973,-737.93,240.09,978.02,1,0,1.0
S5,870,930,60,30,-0.04621875000000004,31.872085489697174,-115.16,115.32,230.48,1,0,1.0
S5,900,960,60,30,-0.064059895833333,76.945873762432,-766.81,526.23,1293.04,1,0,1.0
S5,930,990,60,30,0.0117526041666664,119.57863009345498,-810.69,526.23,1336.92,1,0,1.0
S5,960,1020,60,30,-0.12752864583333406,99.30901812551501,-810.69,525.84,1336.5300000000002,1,0,1.0
S5,990,1050,60,30,-0.9769635416666664,92.29573149860862,-632.04,398.44,1030.48,1,0,1.0
S5,1020,1080,60,30,-0.21065885416666602,127.05981367490813,-755.05,425.19,1180.24,1,0,1.0
S5,1050,1110,60,30,1.1591223958333337,124.53129324585456,-755.05,743.79,1498.84,1,0,1.0
S5,1080,1140,60,30,0.3161276041666667,85.39325684449422,-637.71,743.79,1381.5,1,0,1.0
S5,1110,1170,60,30,0.1107890624999999,87.98423480425866,-878.8,557.66,1436.46,1,0,1.0
S5,1140,1200,60,30,0.22204166666666683,121.71300331598174,-878.8,744.43,1623.23,1,0,1.0
S5,1170,1230,60,30,-0.13080468749999977,104.07665846976778,-765.59,744.43,1510.02,1,0,1.0
S5,1200,1260,60,30,-0.20774218749999962,132.56093460328754,-1224.81,1405.45,2630.26,1,0,1.0
S5,1230,1290,60,30,-0.03530989583333295,120.08507212340396,-1224.81,1405.45,2630.26,1,0,1.0
S5,1260,1320,60,30,-0.03207552083333325,51.901117772961676,-725.29,341.9,1067.19,1,0,1.0
S5,1290,1350,60,30,-0.07905208333333297,57.337613981768435,-725.29,341.9,1067.19,1,0,1.0
S5,1320,1380,60,30,0.7253229166666674,100.95825832857595,-800.95,689.53,1490.48,1,0,1.0
S5,1350,1410,60,30,-0.011507812499999303,110.12828656036238,-800.95,689.53,1490.48,1,0,1.0
S5,1380,1440,60,30,-0.7031692708333329,64.92122119291719,-677.43,686.28,1363.71,1,0,1.0
S5,1410,1470,60,30,-0.04110156249999985,67.06313447556415,-629.3,510.4,1139.6999999999998,1,0,1.0
S5,1860,1920,60,30,0.028052083333332926,126.57007787687303,-845.72,705.44,1551.16,3,0,0.9604761904761905
S5,1890,1950,60,30,0.04039322916666575,140.17678565340773,-660.16,746.45,1406.6100000000001,3,0,1.0
S5,1920,1980,60,30,-0.6563671875000007,141.47842792353234,-595.07,758.33,1353.4,3,0,1.0
S5,1950,2010,60,30,-0.6854088541666669,132.9473642036088,-595.07,758.33,1353.4,3,0,1.0
S5,1980,2040,60,30,0.8730078124999998,106.07982357806836,-454.89,590.47,1045.3600000000001,3,0,1.0
S5,2010,2070,60,30,0.32761458333333354,84.63908019119697,-454.89,280.93,735.8199999999999,3,0,1.0
S5,2040,2100,60,30,-0.10339322916666678,68.66623876298881,-195.16,230.99,426.15,3,0,1.0
S5,2070,2130,60,30,-0.4796744791666668,100.34065596949637,-1319.66,774.75,2094.41,3,0,1.0
S5,2100,2160,60,30,-0.8243098958333331,110.9731301022009,-1319.66,774.75,2094.41,3,0,1.0
S5,2130,2190,60,30,0.24519010416666673,77.06844644545487,-557.59,400.87,958.46,3,0,1.0
S5,2160,2220,60,30,0.7330651041666668,63.102314414649996,-490.8,386.63,877.4300000000001,3,0,1.0
S5,2190,2250,60,30,0.18394010416666676,63.051118177713185,-490.8,386.63,877.4300000000001,3,0,0.7728571428571429
S5,3600,3660,60,30,7.0748255208333335,204.3525679322146,-1049.49,1623.26,2672.75,2,1,0.9604761904761905
S5,3630,3690,60,30,0.23333072916666708,198.22924048012723,-1049.49,506.67,1556.16,2,1,1.0
S5,3660,3720,60,30,1.6832135416666663,185.60868432669213,-610.18,593.1,1203.28,2,1,1.0
S5,3690,3750,60,30,-1.3061796875000005,183.07513877138103,-651.47,597.64,1249.1100000000001,2,1,1.0
S5,3720,3780,60,30,-0.7652265625000001,186.8557270966101,-752.27,597.64,1349.9099999999999,2,1,1.0
S5,3750,3810,60,30,0.08081249999999969,196.00262315253124,-988.99,754.7,1743.69,2,1,1.0
S5,3780,3840,60,30,-0.47974218750000003,164.88462803740222,-988.99,754.7,1743.69,2,1,1.0
S5,3810,3870,60,30,-0.04885416666666617,103.31612411514791,-804.36,469.57,1273.93,2,1,1.0
S5,3840,3900,60,30,0.4379557291666668,88.44515365534637,-591.45,430.28,1021.73,2,1,1.0
S5,3870,3930,60,30,0.1309270833333336,88.04992625916664,-565.71,430.28,995.99,2,1,1.0
S5,3900,3960,60,30,0.008544270833333586,67.91429822064516,-565.71,427.47,993.1800000000001,2,1,1.0
S5,3930,3990,60,30,0.31249739583333314,143.59815119928095,-1337.14,669.23,2006.3700000000001,2,1,1.0
S5,3960,4020,60,30,0.19548697916666669,203.2110117803001,-1337.14,788.05,2125.19,2,1,1.0
S5,3990,4050,60,30,0.14555989583333423,220.04108332628536,-1450.07,788.05,2238.12,2,1,1.0
S5,4020,4080,60,30,0.3183645833333337,185.2949826669469,-1450.07,778.13,2228.2,2,1,1.0
S5,4050,4110,60,30,-0.6717031250000001,185.99882329605217,-784.5,681.53,1466.03,2,1,1.0
S5,4080,4140,60,30,-2.3882161458333333,291.45057956651317,-1617.86,1789.0,3406.8599999999997,2,1,1.0
S5,4110,4170,60,30,0.5754479166666665,294.63859000849703,-1617.86,1789.0,3406.8599999999997,2,1,1.0
S5,4140,4200,60,30,2.1419739583333333,265.15634079581895,-988.07,784.06,1772.13,2,1,1.0
S5,4170,4230,60,30,-0.4159531250000004,273.6644999507797,-1317.83,1304.01,2621.84,2,1,1.0
S5,4200,4260,60,30,-0.09063020833333339,248.31531609144133,-1317.83,1304.01,2621.84,2,1,0.7895238095238095
S6,630,690,60,30,0.13011979166666685,50.28675493675232,-224.11,265.23,489.34000000000003,1,0,0.7884047619047619
S6,660,720,60,30,0.11501822916666686,46.202935339196806,-224.11,265.23,489.34000000000003,1,0,1.0
S6,690,750,60,30,-0.18822916666666675,26.96078837847939,-100.98,230.23,331.21,1,0,1.0
S6,720,780,60,30,0.1671536458333334,38.199306727693276,-335.97,205.38,541.35,1,0,1.0
S6,750,810,60,30,0.23206510416666676,37.56271810018394,-335.97,205.38,541.35,1,0,1.0
S6,780,840,60,30,-0.5647421874999999,25.569181905546948,-118.9,166.46,285.36,1,0,1.0
S6,810,870,60,30,-0.22589062500000007,27.420342357236116,-118.9,166.46,285.36,1,0,1.0
S6,840,900,60,30,0.3968619791666666,20.750364942114878,-59.49,70.27,129.76,1,0,1.0
S6,870,930,60,30,-0.060906250000000016,19.008103839534975,-63.33,50.94,114.27,1,0,1.0
S6,900,960,60,30,-0.0009062500000000343,17.724804840297328,-63.33,50.94,114.27,1,0,1.0
S6,930,990,60,30,0.039554687500000026,17.692422341706685,-53.4,63.23,116.63,1,0,1.0
S6,960,1020,60,30,-0.04365104166666664,21.121623554209275,-115.16,63.23,178.39,1,0,1.0
S6,990,1050,60,30,0.03734374999999998,22.441774017874256,-115.16,61.6,176.76,1,0,1.0
S6,1020,1080,60,30,0.09191927083333339,20.557881528917918,-91.78,49.3,141.07999999999998,1,0,1.0
S6,1050,1110,60,30,-0.06320572916666671,26.33706403312182,-95.95,111.66,207.61,1,0,1.0
S6,1080,1140,60,30,-0.2720364583333333,38.912931750452024,-203.46,177.93,381.39,1,0,1.0
S6,1110,1170,60,30,0.08682031250000002,46.69729370581211,-235.2,200.7,435.9,1,0,1.0
S6,1140,1200,60,30,0.30104166666666654,39.84600972622516,-235.2,200.7,435.9,1,0,1.0
S6,1170,1230,60,30,-0.12484895833333333,38.438689768552464,-213.51,129.77,343.28,1,0,1.0
S6,1200,1260,60,30,-0.10148177083333333,37.04741203451864,-213.51,129.77,343.28,1,0,1.0
S6,1230,1290,60,30,0.12749739583333333,27.422199743328655,-121.7,116.5,238.2,1,0,1.0
S6,1260,1320,60,30,-0.1343359375,34.38964733733256,-239.64,123.25,362.89,1,0,1.0
S6,1290,1350,60,30,-0.9025833333333334,45.95881233782561,-391.83,236.62,628.45,1,0,1.0
S6,1320,1380,60,30,0.23737239583333317,66.42143030684565,-391.83,354.23,746.06,1,0,1.0
S6,1350,1410,60,30,0.7191223958333333,68.74163228687681,-451.67,354.23,805.9000000000001,1,0,1.0
S6,1380,1440,60,30,-0.06072656249999984,50.11937957442443,-451.67,352.41,804.08,1,0,1.0
S6,1410,1470,60,30,0.1078593749999999,29.977707297135392,-228.75,352.41,581.1600000000001,1,0,1.0
S6,1440,1500,60,30,-0.06025781250000005,12.82288772855622,-38.64,45.11,83.75,1,0,1.0
S6,1470,1530,60,30,0.020072916666666624,21.48212830846492,-153.53,100.28,253.81,1,0,1.0
S6,1500,1560,60,30,0.046622395833333295,24.04852012778711,-153.53,100.28,253.81,1,0,1.0
S6,1530,1590,60,30,0.0027604166666667243,19.967614475666586,-58.8,32.53,91.33,1,0,1.0
S6,1560,1620,60,30,-0.021937499999999957,20.99788589423573,-100.68,78.61,179.29000000000002,1,0,1.0
S6,1590,1650,60,30,-0.02144010416666664,19.664030464225156,-100.68,78.61,179.29000000000002,1,0,1.0
S6,1620,1680,60,30,-0.02270312499999999,16.682549608591465,-70.35,60.37,130.72,1,0,1.0
S6,1650,1710,60,30,-0.025919270833333462,19.40754801452752,-127.69,93.29,220.98000000000002,1,0,1.0
S6,1680,1740,60,30,0.00814322916666658,21.862807889610774,-127.69,93.29,220.98000000000002,1,0,1.0
S6,1710,1770,60,30,-0.20660156249999992,32.085862392272254,-156.1,230.37,386.47,1,0,1.0
S6,1740,1800,60,30,-0.046760416666666624,41.68229262422294,-343.95,322.79,666.74,1,0,1.0
S6,1770,1830,60,30,0.18789322916666643,37.64587444699917,-343.95,322.79,666.74,1,0,0.8782619047619048
S6,2430,2490,60,30,-0.06207031250000013,40.337161452848676,-244.86,287.38,532.24,2,1,0.8217380952380953
S6,2460,2520,60,30,0.1690104166666667,43.95015021613379,-300.7,236.91,537.61,2,1,1.0
S6,2490,2550,60,30,-0.206028645833333,62.47659676317649,-300.7,361.93,662.63,2,1,1.0
S6,2520,2580,60,30,0.41573437499999966,73.43926203830976,-299.41,361.93,661.34,2,1,1.0
S6,2550,2610,60,30,0.372354166666666,62.94612302132858,-222.22,335.14,557.36,2,1,1.0
S6,2580,2640,60,30,-0.5483828125000002,42.452928486716274,-222.22,257.51,479.73,2,1,1.0
S6,2610,2670,60,30,-0.0905416666666668,41.76738655835353,-320.87,257.51,578.38,2,1,1.0
S6,2640,2700,60,30,0.10035416666666644,39.706618089216555,-320.87,227.13,548.0,2,1,1.0
S6,2670,2730,60,30,0.4843437499999999,40.14283622898157,-262.39,160.8,423.19,2,1,1.0
S6,2700,2760,60,30,-0.020322916666666656,46.050667275973225,-262.39,264.87,527.26,2,1,1.0
S6,2730,2790,60,30,-0.4280729166666667,34.51500690422718,-208.33,264.87,473.20000000000005,2,1,1.0
S6,2760,2820,60,30,-0.15846354166666668,20.801979277416027,-111.33,73.9,185.23000000000002,2,1,1.0
S6,2790,2850,60,30,-0.19460937500000006,30.564808407258372,-111.33,109.46,220.79,2,1,1.0
S6,2820,2880,60,30,-0.10333593750000003,30.146264496887714,-116.55,109.46,226.01,2,1,1.0
S6,2850,2910,60,30,0.02764843750000005,22.87656368212773,-116.55,99.16,215.70999999999998,2,1,1.0
S6,2880,2940,60,30,0.4517395833333333,30.152607790325256,-178.71,206.86,385.57000000000005,2,1,1.0
S6,2910,2970,60,30,0.13984635416666666,35.875844417360895,-178.71,206.86,385.57000000000005,2,1,1.0
S6,2940,3000,60,30,-0.4001666666666665,45.33414840535652,-252.07,231.35,483.41999999999996,2,1,1.0
S6,2970,3030,60,30,-0.11839583333333327,45.42490394217489,-252.07,231.35,483.41999999999996,2,1,1.0
S6,3000,3060,60,30,0.07597656249999997,34.364535935116436,-165.38,185.53,350.90999999999997,2,1,1.0
S6,3030,3090,60,30,0.18615364583333338,34.44797606570331,-165.38,177.98,343.36,2,1,1.0
S6,5550,5610,60,30,0.004640625,7.21193830684116,-39.73,32.75,72.47999999999999,3,0,0.9884047619047619
S6,5580,5640,60,30,0.038268229166666744,24.998318573579667,-271.27,114.14,385.40999999999997,3,0,1.0
S6,5610,5670,60,30,-0.037656249999999926,32.4710960241079,-271.27,252.99,524.26,3,0,1.0
S6,5640,5700,60,30,-0.12095052083333338,22.31615064924135,-135.2,252.99,388.19,3,0,1.0
S6,5670,5730,60,30,0.09937760416666647,11.85988928740477,-82.0,88.77,170.76999999999998,3,0,1.0
S6,5700,5760,60,30,-0.047557291666666814,12.063770821306635,-82.0,88.77,170.76999999999998,3,0,1.0
S6,5730,5790,60,30,-0.09893489583333331,10.855463787781929,-70.02,90.21,160.23,3,0,1.0
S6,5760,5820,60,30,0.006421874999999948,115.64166539136613,-600.95,653.83,1254.7800000000002,3,0,1.0
S6,5790,5850,60,30,0.00938020833333327,118.22833993432486,-600.95,653.83,1254.7800000000002,3,0,1.0
S6,5820,5880,60,30,0.1333619791666667,30.803954221857694,-221.07,160.19,381.26,3,0,1.0
S6,5850,5910,60,30,0.19327083333333336,25.53735341122032,-182.63,171.05,353.68,3,0,1.0
S6,5880,5940,60,30,-0.09228125000000001,32.575763705457696,-204.52,171.05,375.57000000000005,3,0,0.7115952380952381
S7,90,150,60,30,0.09433333333333352,46.15260995603035,-282.98,287.63,570.61,1,0,0.8228095238095238
S7,120,180,60,30,0.3488776041666668,33.36116451547772,-226.31,234.46,460.77,1,0,1.0
S7,150,210,60,30,-0.024973958333333223,32.58329712139957,-226.31,234.46,460.77,1,0,1.0
S7,180,240,60,30,-0.08572135416666668,13.112220903864133,-34.76,29.41,64.17,1,0,1.0
S7,210,270,60,30,-0.06340624999999998,15.35102405010963,-69.03,111.72,180.75,1,0,1.0
S7,240,300,60,30,-0.010424479166666644,15.20531442703589,-69.03,111.72,180.75,1,0,1.0
S7,270,330,60,30,0.028067708333333333,13.584049303686987,-53.09,25.81,78.9,1,0,1.0
S7,300,360,60,30,-0.04541406250000002,13.333953886031038,-61.39,58.42,119.81,1,0,1.0
S7,330,390,60,30,0.011190104166666662,10.96482087344691,-61.39,58.42,119.81,1,0,1.0
S7,360,420,60,30,0.011851562499999958,22.568615727788696,-156.27,140.24,296.51,1,0,1.0
S7,390,450,60,30,0.043880208333333365,29.110783281755175,-156.27,140.24,296.51,1,0,1.0
S7,420,480,60,30,0.031200520833333415,21.646862150912884,-91.51,69.96,161.47,1,0,1.0
S7,450,510,60,30,-0.003940104166666654,12.869137355411752,-33.54,34.79,68.33,1,0,1.0
S7,480,540,60,30,0.022273437500000017,30.655550760174037,-186.74,187.12,373.86,1,0,1.0
S7,510,570,60,30,-0.07957291666666665,31.51301474647181,-186.74,187.12,373.86,1,0,1.0
S7,540,600,60,30,-0.04710937499999997,13.677224709672299,-44.13,70.96,115.09,1,0,1.0
S7,570,630,60,30,0.17406249999999995,40.06324736115501,-313.46,267.91,581.37,1,0,1.0
S7,600,660,60,30,0.13907552083333324,45.65343411524625,-313.46,267.91,581.37,1,0,1.0
S7,630,690,60,30,-0.19559375000000004,30.187506493470014,-226.31,149.24,375.55,1,0,1.0
