subject,start_sec,end_sec,window_sec,step_sec,emg_mean,emg_std,emg_min,emg_max,emg_range,emg_median,emg_iqr,emg_rms,emg_energy,emg_skew,emg_kurtosis,emg_abs_mean,emg_abs_std,emg_abs_median,emg_abs_max,emg_iemg,emg_mav,emg_log_detector,emg_variance,emg_waveform_length,emg_average_amplitude_change,emg_derivative_mean,emg_derivative_std,emg_derivative_max_abs,emg_zero_crossing_count,emg_zero_crossing_rate,emg_slope_sign_change_count,emg_slope_sign_change_rate,emg_willison_amplitude_count,emg_willison_amplitude_rate,emg_hjorth_activity,emg_hjorth_mobility,emg_hjorth_complexity,emg_total_power,emg_mean_frequency,emg_median_frequency,emg_bandpower_20_60,emg_bandpower_60_120,emg_bandpower_120_250,emg_relative_power_20_60,emg_relative_power_60_120,emg_relative_power_120_250,original_label,label,label_purity
S9,510,570,60,30,-1.7531746662297363e-06,0.009997197875467505,-0.14710649123267197,0.13120666586208973,0.2783131570947617,0.00039900801698242595,0.011345922409870448,0.00999719802919165,4.197646674264683,-0.3687484440072909,6.574229116429466,0.007318579535024541,0.006810459751323209,0.005699103671892193,0.14710649123267197,307.3803404710307,0.007318579535024541,0.00461478317479162,9.9943965361252e-05,267.17348258215554,0.00636142485730983,4.8371700956588673e-08,0.008347200968151218,0.09145042245111859,12532,208.86666666666667,18535,308.9166666666667,39825,663.75,9.9943965361252e-05,0.8349540613410008,1.510733247807568,0.00010162180128481047,84.11900511698184,64.7705078125,4.713988101966281e-05,2.9284664503807495e-05,2.4991827227056378e-05,0.46387566864265833,0.28817305079775934,0.24592977993976903,1,0,1.0
S9,540,600,60,30,2.393236114076158e-07,0.01039721587124267,-0.0980475310183972,0.08216156044306579,0.18020909146146297,0.00030667491320229747,0.0116637466945699,0.010397215873997051,4.540288113080843,-0.3928696664427289,4.6143850985402475,0.0075819937836164265,0.007114454876917707,0.005834985893342361,0.0980475310183972,318.4437389118899,0.0075819937836164265,0.004723057500730105,0.00010810209787322046,281.20092984751506,0.006695419649218197,4.168380342033424e-08,0.008825508592657284,0.08042078591643506,12872,214.53333333333333,18965,316.0833333333333,39781,663.0166666666667,0.00010810209787322046,0.8488338322442144,1.5054663605918313,0.0001036605675657167,86.9696604851905,67.333984375,4.475276568709799e-05,3.1778873311094176e-05,2.6931659342945862e-05,0.4317241043343363,0.30656665362118174,0.25980621151695177,1,0,1.0
S9,570,630,60,30,-1.0275621480484238e-06,0.012570966601461937,-0.0992966692396711,0.08216156044306579,0.1814582296827369,0.0004671422963127052,0.014133065214360288,0.012570966643458865,6.637226498740128,-0.42354714318793285,2.740475618336088,0.009301222083786507,0.008456741103938186,0.007068015736337971,0.0992966692396711,390.65132751903326,0.009301222083786507,0.005769670784058593,0.00015802920129507147,334.7938535285216,0.00797147202382251,-5.994913467691506e-09,0.010375173676432717,0.08042078591643506,12544,209.06666666666666,18865,314.4166666666667,39676,661.2666666666667,0.00015802920129507147,0.8253282349207849,1.5280723711247997,0.00015581349114504966,83.67551369384796,64.4287109375,7.104903888545795e-05,4.856871129433067e-05,3.5883038837186974e-05,0.4559877220087257,0.3117105645820949,0.23029481319934478,1,0,1.0
S9,600,660,60,30,5.06141739355036e-07,0.012038154210322302,-0.0992966692396711,0.059011159482966674,0.15830782872263777,0.0006419960396184958,0.014492224479022731,0.012038154220962615,6.086520596002561,-0.41814402768312103,1.5387961856870342,0.009171340399813505,0.007797670954742108,0.007263087617498021,0.0992966692396711,385.19629679216723,0.009171340399813505,0.005861111368644162,0.00014491715679150057,327.57871376051787,0.0077996788914145064,-9.435441042464919e-08,0.009934736821497583,0.053826585714506325,12279,204.65,18667,311.1166666666667,39810,663.5,0.00014491715679150057,0.8252707722400572,1.5328511440729629,0.0001470577782039677,83.46357070623927,64.2578125,6.773755540379376e-05,4.5456831109863426e-05,3.364492984982762e-05,0.4606186509212891,0.30910864875719285,0.2287871492466208,1,0,1.0
S9,630,690,60,30,-1.5746820769310037e-06,0.010643995099100675,-0.086113319831498,0.056864446511698405,0.14297776634319642,0.00044846244954046557,0.01277378347502216,0.010643995215580607,4.758374634270719,-0.3987807578421468,1.9988283383252403,0.008062443344824189,0.006949218766221349,0.006407713661714703,0.086113319831498,338.62262048261596,0.008062443344824189,0.0051463248122472684,0.0001132946316696792,298.2379712597419,0.00710107315078316,2.7623282271234434e-08,0.009037616257440307,0.05044264142988887,12951,215.85,19033,317.21666666666664,39938,665.6333333333333,0.0001132946316696792,0.8490812118284333,1.5148671156327707,0.00011055345434330871,86.20645427425484,67.67578125,4.9483796910307946e-05,3.272937354885977e-05,2.8171208725471384e-05,0.447600639927928,0.2960502115765931,0.25481979638546187,1,0,1.0
S9,660,720,60,30,8.808664957714277e-08,0.012704908526156904,-0.08676521876796836,0.0653419063789892,0.15210712514695757,0.0004947552117352133,0.014659162009830601,0.012704908526462269,6.7794174279624935,-0.420852195920092,2.031999987576004,0.009500443662524827,0.008435417647097591,0.007349563192595158,0.08676521876796836,399.0186338260428,0.009500443662524827,0.0059458513555957805,0.00016141470065801438,330.06518627845145,0.007858882027630455,-9.315152208067632e-10,0.010198891177008777,0.06731562843516517,12137,202.28333333333333,18051,300.85,39666,661.1,0.00016141470065801438,0.8027520352477366,1.5174892384233543,0.00015410844306289502,81.69757827618136,64.7705078125,7.046716270444803e-05,4.986197976606382e-05,3.3457095631450975e-05,0.4572569893246462,0.32355125244964067,0.21710099048756468,1,0,1.0
S9,690,750,60,30,6.213258638527834e-07,0.016043550736848378,-0.08723240183128733,0.0803434566370291,0.16757585846831644,0.0008962839577835418,0.019748084171900365,0.01604355074887956,10.810611866538704,-0.38544677540393485,0.9612225329723865,0.012360731713360933,0.010227797032703927,0.009947567872301829,0.08723240183128733,519.1507319611592,0.012360731713360933,0.007930308994846988,0.0002573955202458281,406.43353176596827,0.00967721926155309,3.312080591059652e-08,0.012483217476189266,0.06731562843516517,10868,181.13333333333333,16771,279.51666666666665,39586,659.7666666666667,0.0002573955202458281,0.7780832111882916,1.496079501296458,0.00025728123394097623,79.52018553911587,64.599609375,0.00011698833535504098,9.028581718264715e-05,4.944611723173485e-05,0.4547099435238237,0.35092266855094423,0.192187033909665,1,0,1.0
S9,720,780,60,30,2.8221414058631527e-07,0.016273535300938256,-0.08723240183128733,0.0803434566370291,0.16757585846831644,0.0008418026074761538,0.0203748064703223,0.01627353530338532,11.12277395336219,-0.37505490117480345,0.7732705416670598,0.012611443447342718,0.010284913487482755,0.010259487678083323,0.08723240183128733,529.6806247883942,0.012611443447342718,0.008097338589317115,0.0002648279511908835,425.1922714279297,0.01012386655463058,-3.193643446598289e-08,0.012923573671283313,0.0631396510601123,11240,187.33333333333334,16976,282.93333333333334,39752,662.5333333333333,0.0002648279511908835,0.7941466578892787,1.4839087875086479,0.0002638790879956652,81.29705206762017,65.7958984375,0.00011811508232264633,9.107451410922938e-05,5.410132589386866e-05,0.44761062053006123,0.34513729299657686,0.205023165362605,1,0,1.0
S9,750,810,60,30,2.0318808805813353e-06,0.014883913429291571,-0.10558178720602489,0.06692250435698952,0.1725042915630144,0.0006870926006875421,0.018932449081484073,0.014883913567982915,9.304297090165807,-0.3592826012177024,0.6976837679832522,0.01160314097493352,0.009321909815858802,0.009488745551533232,0.10558178720602489,487.33192094720783,0.01160314097493352,0.007510270971338302,0.00022153087897064597,400.37920408994637,0.009533065170359923,5.774330871916706e-09,0.012118491145570495,0.0631396510601123,11483,191.38333333333333,17283,288.05,39826,663.7666666666667,0.00022153087897064597,0.8142005933547881,1.4771874881140765,0.00022032388001676792,83.60071239544848,67.1630859375,9.537552835095999e-05,7.545456855555135e-05,4.898595445819464e-05,0.43288783922878155,0.34247113181652766,0.22233611015958202,1,0,1.0
S9,780,840,60,30,2.4383768293198108e-06,0.014738728615201384,-0.10558178720602489,0.06403372052774484,0.1696155077337697,0.0007659963748938383,0.018889405680376545,0.014738728816904044,9.123665339805981,-0.33922956541205823,0.6598972278722686,0.0115179691753691,0.00919600528563816,0.009448076900116014,0.10558178720602489,483.7547053655022,0.0115179691753691,0.007481275968568995,0.00021723012119255613,401.15293997236256,0.00955148789191082,6.941595811385471e-08,0.012127809274586648,0.07977990061752616,11514,191.9,17561,292.68333333333334,39887,664.7833333333333,0.00021723012119255613,0.8228531504459714,1.481479247761094,0.0002158309754725579,84.2805998788214,67.5048828125,9.324921977529516e-05,7.249019130698245e-05,4.9570406090851174e-05,0.43204743698687237,0.33586555937240486,0.22967234421434501,1,0,1.0
S9,810,870,60,30,1.5276607666737277e-06,0.01534142339977487,-0.1284696882220733,0.15359204797713016,0.2820617361992035,0.000716409602944308,0.019057088226790347,0.0153414234758352,9.885089519126108,-0.31881153564662074,1.7649096386932843,0.011776187412133616,0.009832633640038316,0.009526865630691165,0.15359204797713016,494.59987130961184,0.011776187412133616,0.007551085825881614,0.00023535927193115992,413.0352143213945,0.009834405922078966,1.3329426170117662e-07,0.01276009242231985,0.15965221739651853,11625,193.75,17859,297.65,39813,663.55,0.00023535927193115992,0.8317411031434736,1.4787129717229006,0.0002188004178205313,84.67420679503195,67.67578125,9.523347769231237e-05,7.273717395788667e-05,5.038964614923531e-05,0.4352527231937309,0.3324361748593577,0.23029958832421826,1,0,1.0
S9,840,900,60,30,1.2103822707168147e-06,0.014642632594629754,-0.15794054688117848,0.15351378293901205,0.3114543298201905,0.0004664282304764444,0.01528329620815861,0.014642632644655774,9.005081012186235,-0.5165270409920082,6.449413809101101,0.010425923654822146,0.010281381556491276,0.00765067810460158,0.15794054688117848,437.8887935025301,0.010425923654822146,0.0063177274147571474,0.0002144066893013137,374.54077681186163,0.008917849872898441,-2.5578946764246958e-09,0.012169648543227066,0.1597894409660845,12309,205.15,18587,309.78333333333336,39483,658.05,0.0002144066893013137,0.8311106943767976,1.486380999298685,0.0002202128946388416,85.49065763751793,68.5302734375,9.272965877108765e-05,7.631667895678342e-05,5.0914620229095704e-05,0.421090958016642,0.34655862946602645,0.23120635289135916,1,0,1.0
S9,870,930,60,30,4.7001676592678103e-07,0.014441315403705662,-0.15794054688117848,0.10272633874611131,0.2606668856272898,0.00043633269023679805,0.014808284914389382,0.014441315411354403,8.759166814029333,-0.5508126399564928,6.083037653740245,0.010237941409320356,0.0101850943299287,0.0074237704272567635,0.15794054688117848,429.99353919145494,0.010237941409320356,0.0061395467174229675,0.00020855159058930645,375.72828796910227,0.008946124621279132,-4.593142939967861e-08,0.012128630634869882,0.104674761208463,12773,212.88333333333333,18847,314.1166666666667,39551,659.1833333333333,0.00020855159058930645,0.8398563632061978,1.47785265800406,0.00019063084952584524,87.43496858320792,69.8974609375,7.67901538710903e-05,6.663844555828973e-05,4.679363481055113e-05,0.4028212330904987,0.34956800394080534,0.24546727314566663,1,0,1.0
S9,900,960,60,30,-3.0244996682397616e-06,0.015898589642450413,-0.10785056193552704,0.09988583264345575,0.2077363945789828,0.0007002819413086717,0.018499961648727293,0.01589858993013625,10.616136794198452,-0.30018096723044807,1.7200069107835656,0.01197654327084241,0.010455982643839325,0.00925797381461782,0.10785056193552704,503.0148173753812,0.01197654327084241,0.007479546456162698,0.0002527651526190315,427.4255021904558,0.010177039981677082,1.438256670549726e-08,0.013286839917561927,0.0810281783344288,12106,201.76666666666668,18001,300.01666666666665,39781,663.0166666666667,0.0002527651526190315,0.8357244394864485,1.4596963243362249,0.000264103551690007,86.18076234809025,69.7265625,0.00010750458006193626,9.35006735498886e-05,6.245224230649416e-05,0.40705465478980135,0.3540303526839182,0.23646877108187403,1,0,1.0
S9,930,990,60,30,6.747357753591467e-07,0.013791210280540853,-0.1010196462131542,0.09988583264345575,0.20090547885660995,0.000702734115921917,0.015912014609974476,0.013791210297046596,7.988294221209291,-0.30249953392377443,2.2909275115470464,0.010314198411939354,0.009155041921067962,0.007998575225825626,0.1010196462131542,433.1963333014529,0.010314198411939354,0.006478243980555851,0.00019019748100209568,367.0244130771773,0.008738884570517805,-6.4498794276434904e-09,0.011496459513745134,0.07931391561764095,11886,198.1,17854,297.56666666666666,39732,662.2,0.00019019748100209568,0.8336077312929112,1.4612971742563503,0.0001931454051972083,85.60195500982884,69.384765625,8.087333991072302e-05,6.588233520164567e-05,4.594364375846479e-05,0.41871738977247985,0.341102265075255,0.23787075706799604,1,0,1.0
S9,960,1020,60,30,-4.610660933491983e-07,0.011089874778690443,-0.07373003392333317,0.05952936487508629,0.13325939879841947,0.0004950613551061231,0.013782368164565666,0.01108987478827495,5.165383558423887,-0.28028850179967835,0.9727032096673627,0.008566842330016635,0.007042338767217285,0.006910609565003647,0.07373003392333317,359.8073778606987,0.008566842330016635,0.005536845533764963,0.0001229853226070344,310.04719883161704,0.0073822519305606574,-1.0053631468357364e-08,0.009426870972645314,0.05095712856568087,12088,201.46666666666667,18165,302.75,39917,665.2833333333333,0.0001229853226070344,0.8500430492469901,1.4745499030077915,0.0001237339609071883,87.1098413212019,70.41015625,5.216744874646623e-05,4.0295234667128726e-05,3.096929746452248e-05,0.4216097857369696,0.3256602663625535,0.25028938892332286,1,0,1.0
S9,990,1050,60,30,4.4783620768563296e-07,0.011083306823898886,-0.06632944451942846,0.05952936487508629,0.12585880939451474,0.0003654499272663158,0.013461738518480162,0.011083306832946603,5.159266994836116,-0.20639565301453097,1.208739510814592,0.008483522028886366,0.007132288856926692,0.006734897420611092,0.06632944451942846,356.30792521322735,0.008483522028886366,0.00543909419978433,0.0001228396901526836,307.32809875374005,0.0073175099110393115,1.4647832289598312e-08,0.009386489390281236,0.05095712856568087,12226,203.76666666666668,18347,305.78333333333336,39886,664.7666666666667,0.0001228396901526836,0.8469033240188921,1.483189455089862,0.00011920539311310699,86.84337060802734,69.8974609375,5.145447393685211e-05,3.768898069869704e-05,2.9800330765010497e-05,0.43164552033337944,0.3161684191833182,0.24999146420107615,1,0,1.0
S9,1020,1080,60,30,1.3142153698968874e-06,0.01139053295658015,-0.08836635985296927,0.07761460501343936,0.16598096486640862,0.00033790690638389937,0.013539097412850327,0.01139053303239583,5.449258196008224,-0.14319709842124068,2.221051646279804,0.00858079135579346,0.007490945365602449,0.006790604436543336,0.08836635985296927,360.3932369433253,0.00858079135579346,0.005454685883655527,0.00012974424103493853,307.56741580797654,0.007323208071810675,-9.681908996886685e-08,0.009479048944799997,0.0702595209540807,12115,201.91666666666666,18176,302.93333333333334,39810,663.5,0.00012974424103493853,0.8321866045191576,1.484584247040614,0.00013191580672561852,84.83938373028252,68.1884765625,5.662651891548806e-05,4.505254952815513e-05,3.0003118769786948e-05,0.42926257528235234,0.3415250275644622,0.22744142278713167,1,0,1.0
S9,1050,1110,60,30,2.5741616387921772e-06,0.01060024828708404,-0.08836635985296927,0.07761460501343936,0.16598096486640862,0.00033356111781013265,0.012447377540187009,0.01060024859963842,4.719341355713723,-0.17297875158065687,2.7725778966589516,0.007922101390008908,0.007043122882681742,0.006237072755314342,0.08836635985296927,332.72825838037414,0.007922101390008908,0.004989638391491037,0.00011236526374782811,284.45349852267384,0.006772863604435197,1.280807453043531e-08,0.008801851347775684,0.0702595209540807,12091,201.51666666666668,18023,300.3833333333333,39747,662.45,0.00011236526374782811,0.830343885293741,1.4834472878273504,0.00011188526691591365,84.75734529127583,68.5302734375,4.8024374943872065e-05,3.780854126339511e-05,2.5822680138832333e-05,0.4292287650344915,0.3379224298746123,0.23079607217846773,1,0,1.0
S9,1080,1140,60,30,5.448075524475433e-07,0.009092117514064869,-0.05445089963570986,0.0457967044840881,0.10024760411979795,0.0003733028809980135,0.011377475595685079,0.00909211753038754,3.471997249827978,-0.264361699878179,1.0185278396543316,0.00702739486575828,0.005769083340279857,0.005693106385352106,0.05445089963570986,295.1505843618478,0.00702739486575828,0.0045490861436390155,8.266660088956514e-05,259.1816268609874,0.006171138047596072,1.6213126226774812e-08,0.007843840346433902,0.041237860353272066,12405,206.75,18322,305.3666666666667,39928,665.4666666666667,8.266660088956514e-05,0.8627077613438267,1.476249798799688,8.205081407537519e-05,88.09808935356111,71.77734375,3.396127684276564e-05,2.6346227662952636e-05,2.1579520581560594e-05,0.41390542221272103,0.32109648100200355,0.2630019071076708,1,0,1.0
S9,1110,1170,60,30,1.2240282531274799e-06,0.009924367331744061,-0.06597693183206044,0.05560274590118434,0.12157967773324477,0.00029766164459986183,0.012344076923812262,0.009924367407227219,4.136708874212624,-0.15685510106180506,1.057049387156133,0.007655051270091304,0.0063161110254576274,0.006165124494286975,0.06597693183206044,321.51215334383477,0.007655051270091304,0.004964577812785733,9.849306693538873e-05,281.6557300650867,0.006706248483656437,-9.426766444199587e-08,0.008549650390091484,0.05052122268024445,12411,206.85,18436,307.26666666666665,39964,666.0666666666667,9.849306693538873e-05,0.8614806470075518,1.4772802924530803,9.590139098113916e-05,88.12447649887977,71.2646484375,3.9486790784078784e-05,3.1536493630842566e-05,2.4710165436786282e-05,0.4117436710781871,0.32884292196601006,0.25766222141288864,1,0,1.0
S9,1140,1200,60,30,-1.448879528066345e-06,0.012582967102729156,-0.2651051741785607,0.1736867244187771,0.4387918985973378,0.000311134550304187,0.014217444938969929,0.012582967186145563,6.649904654719872,-0.589217476891592,19.53925794677672,0.009136067576109482,0.008652359935438251,0.007112588063151358,0.2651051741785607,383.7148381965983,0.009136067576109482,0.005771717105238299,0.00015833106110836414,330.4348000711982,0.007867682565565803,-5.992894137177345e-08,0.010412256820912088,0.13194387628859205,12226,203.76666666666668,18239,303.98333333333335,39705,661.75,0.00015833106110836414,0.827488201781418,1.4967948074313664,0.00014962125697742535,84.94273868814919,67.333984375,6.43561884470253e-05,5.022972381077035e-05,3.468227199635928e-05,0.4301273077577157,0.33571248381069907,0.23180043195060238,1,0,1.0
S9,1170,1230,60,30,5.633682020995943e-07,0.01685476306768439,-0.2651051741785607,0.1736867244187771,0.4387918985973378,0.0005842843546630834,0.018807890155888657,0.016854763077099648,11.931487612176785,-0.5127757780860577,7.787031067795935,0.012325192375930409,0.011496637390187985,0.009426654517669542,0.2651051741785607,517.6580797890772,0.012325192375930409,0.007665512791007794,0.0002840830380677778,420.81044563871586,0.010019534885085737,6.744883516514745e-08,0.01330219840004517,0.13194387628859205,11510,191.83333333333334,17480,291.3333333333333,39526,658.7666666666667,0.0002840830380677778,0.7892248824042772,1.5022696727194975,0.0002851271814820925,80.7423145596333,63.916015625,0.00012831275072259216,9.917717436415087e-05,5.6617261850711134e-05,0.45001935646970537,0.34783486389697194,0.19856844779376812,1,0,1.0
S9,1200,1260,60,30,9.68226792513629e-07,0.01745320562900313,-0.1569688164186256,0.11711594041132609,0.2740847568299517,0.0007652575537320985,0.021117593296422904,0.017453205655859606,12.793804281960647,-0.3884751371451339,1.885564900962355,0.01329416773333412,0.011308381490899022,0.010560190093448232,0.1569688164186256,558.355044800033,0.01329416773333412,0.008490844127063924,0.0003046143867282665,450.24735505234605,0.010720430368636064,-1.5618865290852167e-08,0.01389018883353739,0.10475323281771567,11255,187.58333333333334,17270,287.8333333333333,39665,661.0833333333334,0.0003046143867282665,0.7958531589437734,1.4855663403247041,0.00031044995062868506,81.84681128615958,65.966796875,0.00013433128074575806,0.00011236517899148578,6.282200834695487e-05,0.4326986700230645,0.36194297587723123,0.2023579266794389,1,0,0.9207619047619048
S9,1860,1920,60,30,-1.306007227953997e-06,0.01696945876953348,-0.10546231619556043,0.12472458100055803,0.23018689719611846,0.0003139736091022345,0.021177031467999194,0.016969458819790086,12.094426370735164,-0.05785770952208733,1.4341222549250388,0.013097785270487857,0.010789372254433658,0.010603382599222798,0.12472458100055803,550.10698136049,0.013097785270487857,0.008502564308989867,0.00028796253093089664,450.9851457984537,0.01073799723323064,-5.14808035316841e-09,0.013772385256453547,0.09889467090166812,11398,189.96666666666667,17589,293.15,39870,664.5,0.00028796253093089664,0.8115983805671002,1.496449385245975,0.0002803242934857487,82.79739398037086,64.7705078125,0.0001268917367239551,9.144409025829793e-05,6.128359087187362e-05,0.4526605066799396,0.32620822519952886,0.2186167674225823,2,1,0.7959047619047619
S9,1890,1950,60,30,-6.795878903405363e-07,0.015359331583671015,-0.08843440852462872,0.10609337173908935,0.1945277802637181,0.0003565844760683168,0.019319571699016314,0.015359331598705514,9.908180820677735,-0.16713854381142873,0.9189842408999205,0.011920074686748394,0.009686118243204233,0.009661439240136158,0.10609337173908935,500.64313684343256,0.011920074686748394,0.007711697108618314,0.00023590906669715398,412.71186483228126,0.009826706941410064,-5.903907742350414e-08,0.012513441821887333,0.06858964960026773,11563,192.71666666666667,17763,296.05,39870,664.5,0.00023590906669715398,0.8147126555423,1.4996855244550014,0.00023790786866630781,82.8091570592602,64.94140625,0.00010870313196159463,7.549092500499862e-05,5.310650959412667e-05,0.4569127224373685,0.31731159388798114,0.22322300599739492,2,1,1.0
S9,1920,1980,60,30,2.5156416717624107e-06,0.014660403711121074,-0.09115858163566899,0.07510419143112272,0.1662627730667917,0.000498852238299314,0.018384880114376174,0.014660403926955954,9.026952618663232,-0.2350285195883681,0.9372420558939352,0.011350195141681738,0.00927903624021643,0.009197365412067197,0.09115858163566899,476.708195950633,0.011350195141681738,0.00732105619133972,0.00021492743697305256,391.84149131999663,0.009329781454796463,-3.067042568520972e-08,0.01187178466186529,0.07775933148418471,11500,191.66666666666666,17757,295.95,39857,664.2833333333333,0.00021492743697305256,0.8097856577346232,1.50804972262862,0.00021797033985427276,81.68107492285432,63.0615234375,0.00010265017310681063,6.77209142342191e-05,4.704729637326352e-05,0.4709364272929927,0.3106886665382772,0.2158426527421927,2,1,1.0
S9,1950,2010,60,30,4.6942838180224914e-07,0.014132632259825764,-0.09115858163566899,0.07510419143112272,0.1662627730667917,0.0005922238037247306,0.01772091226471051,0.01413263226762201,8.388714382096897,-0.2402590727190852,0.8768971201538016,0.01094051500412978,0.008946307967884965,0.008858193655748393,0.09115858163566899,459.50163017345074,0.01094051500412978,0.007082328384792574,0.0001997312945914679,379.2935675071698,0.009031014250510007,1.199414512949265e-08,0.011520703046643871,0.07775933148418471,11531,192.18333333333334,17688,294.8,39800,663.3333333333334,0.0001997312945914679,0.8151845201118894,1.4999961283433658,0.00020176105378129374,82.86746516045228,64.94140625,9.253673603915353e-05,6.341834120017252e-05,4.5316731997482774e-05,0.45864518600037696,0.31432399866882704,0.22460594425029867,2,1,1.0
S9,1980,2040,60,30,2.6227147083113484e-06,0.012907139080333871,-0.07286994921377565,0.06000838267591035,0.132878331889686,0.0004729069000514504,0.01610809559736467,0.012907139346800062,6.996958336944002,-0.24127515453043677,0.8757532002985218,0.009983877506127892,0.008180246699235167,0.008067271854671383,0.07286994921377565,419.3228552573715,0.009983877506127892,0.006448047645508401,0.0001665942392390819,352.1546976303036,0.008384835296800008,-1.9565356584043803e-08,0.010673568380297305,0.06819586884456294,11846,197.43333333333334,17859,297.65,39909,665.15,0.0001665942392390819,0.8269507529023394,1.4890383166445615,0.00016451946387231335,84.62386078205606,68.1884765625,7.200617246453468e-05,5.344394046114484e-05,3.874703057834155e-05,0.4376757057780107,0.3248487394939707,0.23551639220277212,2,1,1.0
S9,2010,2070,60,30,-4.6101261403050607e-08,0.012871629904108837,-0.09329206378869961,0.06000838267591035,0.15330044646460997,0.00035845285293454937,0.01599118309844061,0.012871629904191394,6.9585119683999155,-0.22876746900244663,1.023720716090244,0.009936656409836752,0.008181791722069462,0.00801042933757161,0.09329206378869961,417.3395692131436,0.009936656409836752,0.006398082477305043,0.00016567885638834888,359.72472777977515,0.008565078401385156,9.34135633308546e-09,0.010898189676234318,0.06819586884456294,12118,201.96666666666667,18327,305.45,39943,665.7166666666667,0.00016567885638834888,0.8466829575915196,1.4831697055923325,0.00016547548354972717,85.86993196153483,68.8720703125,7.271150243323663e-05,5.1891788235448045e-05,4.056921256181736e-05,0.4394095177935289,0.31359200240592744,0.24516751177600202,2,1,1.0
S9,2040,2100,60,30,2.710988001195323e-06,0.01437637286611812,-0.09329206378869961,0.09424403748113942,0.18753610126983905,0.00046138880486409645,0.017678201500683093,0.014376373121726954,8.680564373674756,-0.2185044179886154,1.1473265439052884,0.011061954745951674,0.00918222529312097,0.008836377418474872,0.09424403748113942,464.6020993299703,0.011061954745951674,0.0070992902803666234,0.00020668009678565734,404.7638393073019,0.009637463732643679,1.192732291571454e-08,0.01231761468302873,0.09466449078181162,12160,202.66666666666666,18531,308.85,39897,664.95,0.00020668009678565734,0.8567957159805294,1.479883346451203,0.00020197028121822714,87.2860559867672,68.359375,8.854533127739271e-05,6.165032968782119e-05,5.144328810084606e-05,0.43840772386567234,0.3052445603183002,0.2547072162822907,2,1,1.0
S9,2070,2130,60,30,-1.168447668370182e-07,0.014904299678269584,-0.09740268691632753,0.09424403748113942,0.19164672439746694,0.0004396519776905428,0.017605575154500463,0.014904299678727596,9.32980225435942,-0.1835954495518635,1.589842609791476,0.011279340249929243,0.009742414097114002,0.00880528507251975,0.09740268691632753,473.7322904970282,0.011279340249929243,0.0071214871872072065,0.00022213814889966683,408.6781746450896,0.009730664412130994,2.5829135498166645e-08,0.012593458237228681,0.09466449078181162,12182,203.03333333333333,18543,309.05,39814,663.5666666666667,0.00022213814889966683,0.8449547116655135,1.4962691468424258,0.00022600555772302162,86.0363714946033,66.650390625,0.00010176601626970985,6.758835739470242e-05,5.621303074297442e-05,0.4502810342143354,0.2990561739969887,0.24872410797908617,2,1,1.0
S9,2100,2160,60,30,4.404289200757239e-08,0.017089642809330733,-0.13340553161790333,0.16581008172587355,0.2992156133437769,0.00033854153979252246,0.018709778028364103,0.01708964280938749,12.266347436802878,-0.06081504418266894,3.441914786255503,0.012489619176943566,0.01166470334673681,0.009371437257974383,0.16581008172587355,524.5640054316298,0.012489619176943566,0.007642916657679428,0.00029205589135050967,434.5822547972286,0.010347442910479501,3.2653109819514296e-08,0.013685577218553173,0.10574050027977273,11955,199.25,18505,308.4166666666667,39576,659.6,0.00029205589135050967,0.8008111913890333,1.5481984390418235,0.00030220768186140645,79.98471903564368,60.6689453125,0.00014927024933420027,9.0471437397067e-05,6.184179439958041e-05,0.4939326770742252,0.2993684238594489,0.204633429629169,2,1,1.0
S9,2130,2190,60,30,2.340471519862697e-06,0.015538350025006944,-0.13340553161790333,0.16581008172587355,0.2992156133437769,0.0003327259833778446,0.015819517568467577,0.015538350201274273,10.14049373305249,-0.055243773230608875,5.00566356693388,0.011001776395924028,0.010972750025017844,0.007911012267133337,0.16581008172587355,462.0746086288092,0.011001776395924028,0.00651800539063196,0.00024144032149963328,398.37367824895455,0.00948531341815173,9.376900555620478e-09,0.01272249131327162,0.10574050027977273,12731,212.18333333333334,18936,315.6,39569,659.4833333333333,0.00024144032149963328,0.8187800694923485,1.5337442502938452,0.00024577181185267676,82.62275754949505,62.7197265625,0.00011696131671852266,7.38860563890782e-05,5.4450252485552684e-05,0.4758939433975158,0.30062868411194277,0.22154799639183947,2,1,1.0
S9,2160,2220,60,30,-3.7857546335088186e-07,0.009905737945414491,-0.06929590962976197,0.0642796533393833,0.13357556296914527,0.000232961863436625,0.011908136406169424,0.009905737952648652,4.121193064234844,-0.22989969778822308,1.6733968528576044,0.0075160254212226964,0.006452364392536901,0.005961980256178326,0.06929590962976197,315.67306769135325,0.0075160254212226964,0.004767351469191183,9.812364424322452e-05,302.3031479891848,0.007197865377489579,4.077922472417342e-08,0.009237363481696698,0.059166617809950445,13758,229.3,19593,326.55,40130,668.8333333333334,9.812364424322452e-05,0.9325265348830276,1.4281202045814725,9.306341158142657e-05,96.51876345116715,81.5185546875,3.569818636265279e-05,2.6191801683137972e-05,3.101991853282929e-05,0.38358991741258464,0.28144037745941913,0.33332023838056013,2,1,1.0
