subject,start_sec,end_sec,window_sec,step_sec,bvp_mean,bvp_std,bvp_min,bvp_max,bvp_range,bvp_median,bvp_iqr,bvp_rms,bvp_energy,bvp_skew,bvp_kurtosis,bvp_peak_count,bvp_valid_ibi_count,bvp_peak_prominence_mean,bvp_peak_prominence_std,bvp_ibi_mean,bvp_ibi_std,bvp_ibi_min,bvp_ibi_max,bvp_hr_mean,bvp_hr_std,bvp_hr_min,bvp_hr_max,bvp_rmssd,bvp_sdnn,original_label,label,label_purity
S10,1620,1680,60,30,0.015140625000000055,15.978403694225568,-39.72,24.84,64.56,5.57,25.96,15.978410867610291,980388.9171999999,-0.6432235067025578,-0.8318427105159207,71,70,3.0225216077115737,0.3952841973593117,0.8484375,0.05068930549893425,0.75,0.96875,70.97062571516491,4.2342333161159615,61.935483870967744,80.0,0.04334537266562302,0.05068930549893425,3,0,1.0
S10,1650,1710,60,30,0.059135416666666676,15.799177054728588,-39.48,28.86,68.34,5.27,25.5625,15.799287724583241,958531.1716,-0.6027401500137375,-0.8543399654539576,75,74,2.988737947326661,0.513948142962116,0.792652027027027,0.14096002924185327,0.515625,1.109375,78.18033493212171,14.335534752244914,54.08450704225352,116.36363636363636,0.2140517976776675,0.14096002924185327,3,0,1.0
S10,1680,1740,60,30,0.016729166666666698,15.574881401019269,-38.86,31.37,70.23,5.39,25.5875,15.574890385515827,931496.4884000001,-0.5853582926873507,-0.8905058316727721,79,77,2.9555703855848026,0.6032116899211338,0.763189935064935,0.07567442870653679,0.34375,0.890625,79.85507287852164,13.146620768412806,67.36842105263158,174.54545454545453,0.09366429744986249,0.07567442870653679,3,0,1.0
S10,1710,1770,60,30,-0.06950260416666665,16.323576401924683,-40.83,31.37,72.2,6.33,26.795,16.323724365519602,1023221.6723000002,-0.6249934937155953,-0.8770226885808081,80,79,3.050158787147246,0.49045570537730315,0.7533623417721519,0.07225455669497247,0.34375,0.890625,80.7460603745249,12.278853320780906,67.36842105263158,174.54545454545453,0.07689333609759658,0.07225455669497247,3,0,1.0
S10,1740,1800,60,30,-0.012828125000000027,20.788419144883903,-131.69,90.46,222.14999999999998,6.365,28.0825,20.788423102875473,1659488.7748,-1.208904728358007,5.756833740261724,80,79,2.606980339500109,0.6011624310153848,0.7503955696202531,0.13420366163718273,0.34375,1.171875,82.85169100444071,17.978763012736614,51.2,174.54545454545453,0.1720115279427292,0.13420366163718273,3,0,1.0
S10,1770,1830,60,30,0.02755989583333333,20.95272987904997,-131.69,90.46,222.14999999999998,6.045,28.4675,20.952748004314177,1685827.7719,-1.161884525026301,5.532975183722346,77,76,2.625061655913529,0.6246424627061653,0.7726151315789473,0.15506115856666144,0.34375,1.171875,81.28292868802454,19.809625162382208,51.2,174.54545454545453,0.2160924883971367,0.15506115856666144,3,0,1.0
S10,1800,1860,60,30,0.0022265624999999807,17.346180466812026,-41.37,37.68,79.05,6.41,28.2025,17.346180609713244,1155417.5299,-0.5581653011054409,-0.9149928317745002,77,76,3.0945844753502807,0.45246903668813676,0.7787828947368421,0.10570233732186206,0.53125,1.171875,78.31749872797738,9.694330664711844,51.2,112.94117647058823,0.1627001971930786,0.10570233732186206,3,0,1.0
S10,1830,1890,60,30,0.00795572916666664,20.17515549333714,-100.25,95.93,196.18,6.03,28.79,20.17515706194027,1563021.9359,-0.3912157780385697,1.7933698314226367,79,78,2.778746641538136,0.9338978900190004,0.7628205128205128,0.13158115060527786,0.453125,1.390625,80.707438170122,12.790007138577998,43.146067415730336,132.41379310344828,0.2031093900095831,0.13158115060527786,3,0,1.0
S10,1860,1920,60,30,-0.07221093749999999,20.65064500183865,-100.25,95.93,196.18,5.220000000000001,28.697499999999998,20.65077125463982,1637584.7171,-0.39152901183609834,1.7711139597514265,79,78,2.6125214568239126,1.1402937054307523,0.7654246794871795,0.11310306193949649,0.359375,1.140625,80.63742101598164,16.2240466727824,52.602739726027394,166.95652173913044,0.14500965597047433,0.11310306193949649,3,0,1.0
S10,1890,1950,60,30,-0.00013541666666680996,39.351669262989915,-389.53,293.06,682.5899999999999,5.975,28.715,39.35166926322292,5946446.8754,-1.9464241515438658,31.50071078952878,74,72,1.7790069189703492,2.159430785521477,0.7886284722222222,0.11446407804003308,0.484375,1.5,77.3720535387104,9.656683234351744,40.0,123.87096774193549,0.17134401012681486,0.11446407804003308,3,0,1.0
S10,1920,1980,60,30,0.020356770833333204,38.6259686172076,-389.53,293.06,682.5899999999999,5.26,26.4425,38.62597398144965,5729148.9255,-2.0419999568131346,34.12120744734542,77,76,1.6908448336341293,2.1657787151192154,0.7693256578947368,0.12118638808654177,0.484375,1.5,79.56016177012509,10.689286866294996,40.0,123.87096774193549,0.16765656550917812,0.12118638808654177,3,0,0.7976190476190477
S10,3180,3240,60,30,-0.39149739583333343,85.40600319132831,-522.14,469.3,991.44,-1.645,45.432500000000005,85.40690049011336,28010260.4211,0.3118142332855859,5.815401885781604,79,74,1.8313182185785013,1.9308661021223994,0.7168496621621622,0.31426814715962326,0.34375,1.46875,99.72742785380977,39.1399380537438,40.851063829787236,174.54545454545453,0.4150618352183136,0.31426814715962326,2,1,0.7857380952380952
S10,3210,3270,60,30,0.19290885416666678,54.22812568890129,-279.7,283.91,563.61,1.55,31.5325,54.228468810738995,11292391.0255,0.35654491595162685,6.7024511619471845,104,101,1.5277836934497366,1.7809765075559667,0.5645111386138614,0.1839686978148287,0.34375,1.3125,114.61299824252819,27.198887140153417,45.714285714285715,174.54545454545453,0.2668583498904428,0.1839686978148287,2,1,1.0
S10,3240,3300,60,30,0.21177343750000027,51.65669287071419,-279.7,283.85,563.55,1.815,31.245,51.65712696548392,10246881.662700001,0.12327277234671746,6.963888634946585,102,100,1.6245564906043564,1.7784941380414454,0.593125,0.18050655718698974,0.359375,1.421875,107.90484629139446,23.610025170930154,42.1978021978022,166.95652173913044,0.2168022958360865,0.18050655718698974,2,1,1.0
S10,3270,3330,60,30,-0.3289713541666663,56.01179175665465,-363.09,283.11,646.2,2.335,34.545,56.01275781411507,12047727.5057,-0.47824152615689786,8.297191346025734,103,102,1.544234474440802,1.7204560081380078,0.5726102941176471,0.10666385704132915,0.34375,1.03125,107.71764593231421,16.69002816586728,58.18181818181818,174.54545454545453,0.13530753726636632,0.10666385704132915,2,1,1.0
S10,3300,3360,60,30,0.2055000000000002,75.03210855756187,-363.09,289.16,652.25,4.635,53.445,75.03238997155661,21618660.6522,-0.4512402979987943,3.46863800881604,99,97,1.745857287681829,1.7413435308022216,0.5911726804123711,0.1724477980583879,0.34375,1.25,108.41183365091528,25.35980389550856,48.0,174.54545454545453,0.26183047211182675,0.1724477980583879,2,1,1.0
S10,3330,3390,60,30,0.24679687499999994,70.7520442832631,-279.49,292.37,571.86,1.92,47.1075,70.75247471967559,19222704.687200002,-0.14659499831088008,3.327709015098173,88,85,1.9012926378568635,1.8534171505187291,0.6485294117647059,0.2328766262036766,0.34375,1.390625,102.62772638111761,30.266264984379934,43.146067415730336,174.54545454545453,0.292972470214475,0.2328766262036766,2,1,1.0
S10,3360,3420,60,30,-0.0028802083333333782,47.19040248177483,-239.77,292.37,532.14,1.3050000000000002,30.9975,47.19040256966982,8551426.9236,0.24245103552267902,8.089127153540263,95,93,1.607882696237891,1.873609655988656,0.6313844086021505,0.18594274580253387,0.359375,1.25,102.08211839967859,25.83890518908641,48.0,166.95652173913044,0.2807872854320973,0.18594274580253387,2,1,1.0
S10,3390,3450,60,30,-0.07673958333333347,42.53378992532114,-215.27,209.2,424.47,0.805,31.83,42.533859152150775,6947056.0296,0.10633366350526732,5.686165186396524,93,92,1.681072053934963,1.7729871091647043,0.6411345108695652,0.19727211349849458,0.34375,1.25,101.20412427935553,26.997159894624108,48.0,174.54545454545453,0.29975737097866995,0.19727211349849458,2,1,1.0
S10,3420,3480,60,30,-0.03344270833333323,57.299730079733,-264.1,705.55,969.65,0.38,31.355,57.299739839069076,12607719.1128,2.6382119035404585,31.516074063445366,89,85,1.4520785307258854,2.149349935777765,0.653860294117647,0.22326621986049713,0.34375,1.296875,101.17338525285518,29.75081931037026,46.265060240963855,174.54545454545453,0.32950831567158695,0.22326621986049713,2,1,1.0
S10,3450,3510,60,30,0.10944270833333357,47.607185375496904,-264.1,705.55,969.65,2.04,26.177500000000002,47.607311172584964,8703191.336,4.323681173432048,65.33547304515469,96,92,1.2816933414300409,2.1980558020352663,0.6370584239130435,0.15932942491063257,0.359375,1.265625,99.50403106162028,23.045632143844095,47.407407407407405,166.95652173913044,0.23421468876373297,0.15932942491063257,2,1,1.0
S10,3480,3540,60,30,0.48993489583333333,47.71149112461592,-439.06,408.67,847.73,3.0949999999999998,29.825,47.714006555061566,8742245.4587,0.1679214690802634,24.362325745707082,94,93,1.5172846873416557,1.9136900355078057,0.6365927419354839,0.16516730266825694,0.359375,1.296875,100.05239220607305,24.163342296458175,46.265060240963855,166.95652173913044,0.25520024573106437,0.16516730266825694,2,1,1.0
S10,3510,3570,60,30,0.02263541666666651,49.25719616665582,-439.06,408.67,847.73,2.68,26.955,49.25720136754117,9316884.0444,-0.13858154383619922,22.750670930047836,91,89,1.3982962735661941,1.9845157020796023,0.6358848314606742,0.1750050864276047,0.359375,1.296875,100.8707959810203,25.367760316825247,46.265060240963855,166.95652173913044,0.254176538828085,0.1750050864276047,2,1,1.0
S10,3540,3600,60,30,-0.5558619791666666,61.21781151302692,-440.19,349.18,789.37,1.23,22.555,61.22033509369558,14392049.0073,-0.1707053395613685,15.176961893132685,85,81,1.2900935843736752,2.148434767103824,0.6820987654320988,0.2474571743376859,0.40625,1.5,96.67275677462386,25.573421937911643,40.0,147.69230769230768,0.2929270803699489,0.2474571743376859,2,1,1.0
S10,3570,3630,60,30,0.05028645833333372,78.16328549049062,-440.19,598.47,1038.66,1.615,30.9325,78.16330166642038,23460486.633200005,0.29377590724685704,11.908889206624327,84,80,1.4950601013058313,2.108056463064099,0.6845703125,0.24606390878101128,0.34375,1.328125,97.56894345236222,29.048150762124514,45.1764705882353,174.54545454545453,0.3229368698593534,0.24606390878101128,2,1,1.0
S10,3600,3660,60,30,-0.08777343749999983,53.550479656812705,-376.22,598.47,974.69,2.8499999999999996,30.405,53.55055159053959,11011820.450500002,0.9394798607295355,34.88628408084014,97,95,1.3725136237364666,1.9240821509527684,0.6069078947368421,0.18433897659729015,0.34375,1.3125,106.1810877866828,25.628781110827624,45.714285714285715,174.54545454545453,0.24545507189805374,0.18433897659729015,2,1,1.0
S10,3630,3690,60,30,0.03748958333333331,21.04800734951668,-96.21,73.8,170.01,2.27,26.185000000000002,21.048040736709122,1701196.8724,-0.6135797683892404,1.6301416328652891,105,104,2.2177147420821313,1.3456004761085887,0.5706129807692307,0.10911672737063073,0.34375,1.078125,108.3274366754178,17.433479046436528,55.65217391304348,174.54545454545453,0.12809983769022557,0.10911672737063073,2,1,1.0
S10,3660,3720,60,30,0.233515625,17.81829069134338,-95.81,70.22,166.03,1.955,24.0925,17.819820782160896,1219376.6888000001,-0.401095165645139,1.4488080390730351,106,105,2.3552647770652224,1.1487658002391097,0.5589285714285714,0.0665453163201563,0.34375,0.828125,108.77716358083687,12.448193820989326,72.45283018867924,174.54545454545453,0.06272495573625687,0.0665453163201563,2,1,1.0
S10,3690,3750,60,30,-0.19106510416666653,51.30039333970317,-312.81,408.07,720.88,3.245,27.72,51.300749143480274,10105984.752700001,-0.39424605389790096,15.124490831978498,102,101,1.5272347831571718,2.038112094133664,0.588644801980198,0.14325795764865476,0.390625,1.171875,106.34577238206955,19.018617564066126,51.2,153.6,0.1909960528060724,0.14325795764865476,2,1,1.0
S10,3720,3780,60,30,-0.15249218749999988,54.41051272466449,-312.81,408.07,720.88,4.53,38.57,54.41072641334726,11368424.251500001,-0.39006693784349333,11.512665096124246,95,94,1.7422407137755993,1.8268090485311563,0.6309840425531915,0.18604134502628622,0.359375,1.21875,101.99689909143275,24.891882840097526,49.23076923076923,166.95652173913044,0.24038552005619676,0.18604134502628622,2,1,1.0
S10,3750,3810,60,30,0.11363541666666663,31.06196534185062,-136.98,169.51,306.49,4.28,32.235,31.062173199991175,3705057.039,-0.7525538957676364,3.5954704048031525,94,93,1.9586518044984844,1.553930686067719,0.639616935483871,0.17632774519424377,0.359375,1.21875,100.11904895380852,24.56856278927322,49.23076923076923,166.95652173913044,0.24267460657001805,0.17632774519424377,2,1,1.0
S10,3780,3840,60,30,0.0065572916666666835,30.94882037789447,-232.21,169.51,401.72,4.11,25.03,30.948821072558644,3678065.3789999997,-1.3983990227067873,9.229793066795247,95,93,1.7537816634516643,1.710805884184214,0.6377688172043011,0.1633299575985331,0.34375,1.234375,98.77976180074634,19.859976837111397,48.607594936708864,174.54545454545453,0.22446792273195257,0.1633299575985331,2,1,1.0
S10,3810,3870,60,30,-0.06279947916666681,37.128558826357526,-232.21,204.43,436.64,4.12,26.8325,37.128611936037615,5293569.885299999,-1.026194825316681,7.9462283079869,98,96,1.7963645958722436,1.936062596850224,0.6140950520833334,0.15425351763698195,0.34375,1.125,102.71688386597664,21.380280205651584,53.333333333333336,174.54545454545453,0.19779832565413424,0.15425351763698195,2,1,1.0
S10,3840,3900,60,30,-0.193721354166667,48.1721175699965,-350.3,287.53,637.8299999999999,3.935,37.8675,48.17250708797109,8911067.2863,-0.46632592591982924,9.953642405920242,95,93,1.8459400705408855,1.8383455811558247,0.6345766129032258,0.16537584376715853,0.34375,1.328125,99.74796694214736,21.41073256322075,45.1764705882353,174.54545454545453,0.19766920551715336,0.16537584376715853,2,1,1.0
S10,3870,3930,60,30,-0.1098489583333335,44.236336792163144,-350.3,287.53,637.8299999999999,3.54,42.125,44.23647318201727,7514363.7488,-0.384285671822709,12.237737166815412,86,85,1.9526985917478266,1.4892503881475272,0.6990808823529412,0.19835538396461758,0.359375,1.375,92.48284351852507,25.179439060838646,43.63636363636363,166.95652173913044,0.2472528565545902,0.19835538396461758,2,1,0.7975952380952381
S11,90,150,60,30,0.1876328124999996,47.59927301063762,-248.08,276.26,524.34,7.83,52.0925,47.59964282653329,8700387.829300001,-0.5269993593259545,5.069145378872328,77,76,2.235120898723674,1.4746314621607346,0.7740542763157895,0.15642343970753492,0.34375,1.078125,82.17330175072642,24.22377198853714,55.65217391304348,174.54545454545453,0.16906798743404974,0.15642343970753492,1,0,1.0
S11,120,180,60,30,-0.3112838541666669,39.421099334655295,-214.87,276.26,491.13,6.0649999999999995,46.6275,39.42232832279982,5967820.6863,-0.07234405676143559,5.384992373777923,75,74,2.349340874889881,1.429126010968671,0.793285472972973,0.17196226472682605,0.34375,1.328125,80.94489379828225,26.168535502335057,45.1764705882353,174.54545454545453,0.1928895081946536,0.17196226472682605,1,0,1.0
S11,150,210,60,30,-0.05474479166666673,33.09274356334711,-159.49,137.85,297.34000000000003,6.9,48.03,33.09278884502886,4205309.4664,-0.5241272107907632,0.8453333050217244,76,75,2.744384440427762,0.9724122531837855,0.7891666666666667,0.1346864929712289,0.34375,1.328125,78.99853023439329,19.088374440258516,45.1764705882353,174.54545454545453,0.15106472136878857,0.1346864929712289,1,0,1.0
S11,180,240,60,30,0.01298177083333331,36.53756030528267,-95.04,57.1,152.14000000000001,10.215,59.962500000000006,36.53756261148986,5126374.9693,-0.5609918614410981,-0.8748539625553682,76,75,2.9296996858296476,0.5098245865985516,0.7952083333333333,0.06381804647241685,0.65625,0.9375,75.9421139702985,6.140506650684606,64.0,91.42857142857143,0.05261204059793137,0.06381804647241685,1,0,1.0
S11,210,270,60,30,0.20330468749999994,40.687665840559085,-157.05,118.2,275.25,10.5,64.69749999999999,40.688173765222714,6357225.539899999,-0.5171136592470333,-0.5029501772736564,75,74,2.8548405911309436,0.6785049933254856,0.7943412162162162,0.10943612635024982,0.359375,0.953125,77.882212518086,17.846809378940037,62.950819672131146,166.95652173913044,0.08151875335757168,0.10943612635024982,1,0,1.0
S11,240,300,60,30,0.19247395833333322,42.19906380804394,-157.05,118.2,275.25,9.47,67.31,42.19950275180977,6838264.4448,-0.4805301300543193,-0.6086335831461622,75,74,2.827424494756754,0.7343711122421561,0.7943412162162162,0.12394047976426624,0.359375,1.140625,78.25126188118297,18.561903007719945,52.602739726027394,166.95652173913044,0.10141008716646283,0.12394047976426624,1,0,1.0
S11,270,330,60,30,0.043544270833333315,42.74042870212311,-145.07,223.72,368.78999999999996,6.72,65.84,42.74045088373298,7014705.1843,-0.016861933016250528,0.7361418030510927,80,78,2.5004808853190377,0.8930849120177409,0.7580128205128205,0.12997760622849946,0.34375,1.140625,82.55744148045808,21.294030469080173,52.602739726027394,174.54545454545453,0.1288347462547758,0.12997760622849946,1,0,1.0
S11,300,360,60,30,-0.0819713541666663,42.5839142849422,-145.07,223.72,368.78999999999996,5.605,55.4975,42.58399317971728,6963442.4645,0.171286161068719,1.7203212464468063,80,79,2.2841224587565416,1.1407529097311875,0.7430775316455697,0.19481934314926164,0.34375,1.40625,87.30446173030302,27.030627305784986,42.666666666666664,174.54545454545453,0.30354249434535097,0.19481934314926164,1,0,1.0
S11,330,390,60,30,-0.15568489583333278,39.959264466684296,-270.7,145.73,416.42999999999995,6.415,51.4925,39.95956774672629,6131585.4893,-0.5357158144241995,2.6554466635235308,77,76,2.3876653367555702,1.0146534053837233,0.766858552631579,0.15214093614106233,0.421875,1.40625,81.61877992641432,18.308828445137493,42.666666666666664,142.22222222222223,0.24409030731473136,0.15214093614106233,1,0,1.0
S11,360,420,60,30,0.09768229166666678,37.44686040457168,-270.7,116.57,387.27,8.1,55.364999999999995,37.44698780929627,5384743.2806,-0.8075043956967874,2.1333208470563623,77,76,2.760503996206519,1.0451780054328446,0.778577302631579,0.07166499631619694,0.46875,0.9375,77.83972034452081,8.688105347245795,64.0,128.0,0.05731060293116216,0.07166499631619694,1,0,1.0
S11,390,450,60,30,-0.001843750000000203,37.708456827190446,-109.89,143.2,253.08999999999997,9.39,61.4125,37.70845687226541,5460202.443600001,-0.3665792626066567,-0.6908692256868574,76,75,2.926751682771185,0.5273145404711747,0.7904166666666667,0.0818922267712605,0.390625,1.203125,76.89367317256318,10.482545407585388,49.87012987012987,153.6,0.12678206055423763,0.0818922267712605,1,0,1.0
S11,420,480,60,30,-0.048333333333333575,54.635075380249596,-523.08,303.81,826.8900000000001,5.779999999999999,61.32,54.63509675947016,11462376.184,-1.5079391365594692,17.11783166977704,80,78,2.1049138158885543,1.297632008532803,0.7475961538461539,0.14078242886409428,0.453125,1.296875,83.10687252902248,15.989539632748766,46.265060240963855,132.41379310344828,0.1842246387768681,0.14078242886409428,1,0,1.0
S11,450,510,60,30,-0.1179947916666664,83.0289746447737,-523.08,436.48,959.5600000000001,5.279999999999999,72.9625,83.02905848757611,26472286.2848,-0.2903232049342924,5.941755571863547,75,74,1.918498138930829,1.618487795372867,0.8015202702702703,0.21524903771623416,0.390625,1.453125,80.20308089140924,21.51458808431196,41.29032258064516,153.6,0.2956501860886385,0.21524903771623416,1,0,1.0
S11,480,540,60,30,-0.14075781249999944,84.91386254104368,-334.69,436.48,771.1700000000001,7.68,89.97999999999999,84.91397920484614,27687874.039300002,0.223534849678398,3.2102267559210134,73,72,2.084449168137097,1.50741209472698,0.8196614583333334,0.23064064181890656,0.390625,1.453125,79.76829321548779,25.239811409069866,41.29032258064516,153.6,0.32565827497525557,0.23064064181890656,1,0,1.0
S11,510,570,60,30,0.09065364583333349,60.25358837572142,-264.07,328.81,592.88,7.955,66.92,60.25365657148432,13941132.020100001,0.3970864076672062,4.968987237465268,75,74,2.2565914661461086,1.4748294036535823,0.7958192567567568,0.1653261558656069,0.390625,1.203125,79.28133118513311,19.620414568179115,49.87012987012987,153.6,0.26859240959386466,0.1653261558656069,1,0,1.0
S11,540,600,60,30,-0.0524427083333333,43.99345024903623,-245.93,303.04,548.97,8.36,52.635,43.993481506378686,7432037.433800001,0.0639670543745917,7.921370054752094,75,74,2.456101974006167,1.1536792992561735,0.7985641891891891,0.14113008878630054,0.390625,1.234375,77.75877955740128,15.786614710343958,48.607594936708864,153.6,0.22844964233700193,0.14113008878630054,1,0,1.0
S11,570,630,60,30,0.15848958333333343,41.14394771599028,-217.39,173.31,390.7,9.309999999999999,57.7625,41.14425297175982,6500542.282,-0.5900037428910966,1.8515649975219226,73,72,2.688595970867499,1.030030093556593,0.8168402777777778,0.14830545621445756,0.390625,1.234375,76.40874654354752,17.47431482449742,48.607594936708864,153.6,0.22239790346311436,0.14830545621445756,1,0,1.0
S11,600,660,60,30,0.23953906250000012,39.76460526388694,-150.1,85.16,235.26,11.73,63.72,39.765326740204316,6072119.8493,-0.6421785922143365,-0.48566061052002407,71,70,2.9019862579390074,0.5542596253093437,0.8379464285714285,0.12564486085261695,0.40625,1.109375,73.53298615314579,13.628778357468967,54.08450704225352,147.69230769230768,0.19038392037585833,0.12564486085261695,1,0,1.0
S11,630,690,60,30,-0.1935390624999998,42.112669318585056,-154.21,134.16,288.37,10.29,65.745,42.113114044264265,6810295.1981,-0.4322568277257634,-0.3944726735568356,74,72,2.8301523555447416,0.7291376261344819,0.8127170138888888,0.13087053112570762,0.359375,1.09375,76.13291367018921,15.462351704050034,54.857142857142854,166.95652173913044,0.19112365510447146,0.13087053112570762,1,0,1.0
S11,660,720,60,30,0.038588541666667066,53.62600206850717,-239.31,221.77,461.08000000000004,6.35,67.42750000000001,53.62601595240023,11042878.413800001,-0.18958128446956996,2.213354023005209,76,74,2.347098822600954,1.2657487194760244,0.7977195945945946,0.1591142021065304,0.359375,1.109375,78.90431996599746,19.974445744157578,54.08450704225352,166.95652173913044,0.2279586910202018,0.1591142021065304,1,0,1.0
S11,690,750,60,30,0.1267005208333335,77.6231036021969,-438.46,630.13,1068.59,5.035,73.0625,77.62320700576198,23137391.1009,0.29325160763736124,9.647908982069827,74,72,1.8897114836067797,1.478803956617697,0.8012152777777778,0.17710673524563453,0.375,1.40625,79.63746248626182,23.32350150748307,42.666666666666664,160.0,0.2292875068193876,0.17710673524563453,1,0,1.0
S11,720,780,60,30,-0.02450520833333346,71.3482793336305,-438.46,630.13,1068.59,7.53,63.487500000000004,71.34828354189749,19547817.8472,0.40529035160238447,13.664987745309876,75,74,1.8294559385654006,1.3292065264729092,0.7983530405405406,0.16124140894528463,0.359375,1.40625,78.70079830734441,19.558532425220083,42.666666666666664,166.95652173913044,0.2119399221663458,0.16124140894528463,1,0,1.0
S11,750,810,60,30,0.030666666666666488,61.33000815069152,-221.86,349.05,570.9100000000001,7.72,62.45,61.330015817773386,14443664.026400002,0.6240175564770745,4.863494902614978,79,77,2.0248579888803597,1.5224744463107416,0.765422077922078,0.18248664116620644,0.375,1.34375,83.34124820315513,22.100732275466875,44.651162790697676,160.0,0.2748845638399872,0.18248664116620644,1,0,1.0
S11,780,840,60,30,0.0314999999999996,77.73334342809665,-289.41,349.05,638.46,5.465,72.08500000000001,77.73334981049264,23203098.9034,0.3344924187490578,3.3187992116851968,73,71,1.9967401481296783,1.6855345838336384,0.8180017605633803,0.22822926229490173,0.34375,1.5,80.06972641005055,26.41905187263121,40.0,174.54545454545453,0.259232426391563,0.22822926229490173,1,0,1.0
S11,810,870,60,30,-0.07584635416666738,91.07266639608186,-371.59,381.32,752.91,4.18,88.0575,91.07269797893032,31849867.457900003,-0.10359981233195809,2.527465397480001,72,69,1.9972833108408068,1.582578763628113,0.8048007246376812,0.2266405442230202,0.34375,1.484375,81.78562738709572,28.19367517780105,40.421052631578945,174.54545454545453,0.299187971174625,0.2266405442230202,1,0,1.0
S11,840,900,60,30,0.017278645833332718,95.33883137927644,-411.51,381.32,792.8299999999999,5.455,92.7375,95.33883294501621,34903653.3785,-0.22836076606199368,2.701756457705619,72,70,2.001380788867434,1.5411600818726678,0.8131696428571429,0.17872774965876656,0.40625,1.328125,78.02733981803169,20.586450954010825,45.1764705882353,147.69230769230768,0.24296603769048566,0.17872774965876656,1,0,1.0
S11,870,930,60,30,-0.055242187500000206,74.48420866542291,-411.51,318.39,729.9,9.57,74.5,74.48422915096552,21303937.5061,-0.41562006266134205,4.963120649982149,75,74,1.9652040249790252,1.4833672521325165,0.7962415540540541,0.16462839159412537,0.40625,1.171875,78.95530209079702,18.474456793095975,51.2,147.69230769230768,0.19954531470285894,0.16462839159412537,1,0,1.0
S11,900,960,60,30,-0.46546614583333346,56.70179599908887,-254.59,252.78,507.37,10.325,68.14500000000001,56.703706477224294,12346791.6605,-0.6158455871681678,2.5068526774276547,77,76,2.283690461082245,1.3200964456255049,0.783922697368421,0.1525336863774532,0.375,1.171875,80.70933468057643,22.529695780120793,51.2,160.0,0.1983000672381799,0.1525336863774532,1,0,1.0
S11,930,990,60,30,0.02921093749999996,48.56121165255083,-248.23,252.78,501.01,10.455,63.31,48.561220438151146,9055457.7809,-0.5877146689087127,3.1466849315490917,73,72,2.477017813352921,1.0465965590776465,0.8203125,0.17428471751825134,0.375,1.34375,77.29881183397828,21.112860524403136,44.651162790697676,160.0,0.24080099197818114,0.17428471751825134,1,0,1.0
S11,960,1020,60,30,0.29727864583333335,40.54179548003854,-204.45,192.84,397.28999999999996,10.06,62.15,40.54288538496664,6311906.1325,-0.47396767904663223,0.8277669144803621,71,70,2.777578714402489,0.7565236639588955,0.8430803571428571,0.12290191544282499,0.5,1.125,72.81834094150766,11.69340908857291,53.333333333333336,120.0,0.1916065989680834,0.12290191544282499,1,0,1.0
S11,990,1050,60,30,1.1418723958333332,50.54617027467899,-337.42,192.84,530.26,10.645,59.0925,50.55906646690788,9815881.7357,-0.9782558446801645,5.053506233518432,77,76,2.3276777284180117,1.5694545570643665,0.7802220394736842,0.12141062441093739,0.375,1.0,79.54664313830898,17.7632483631603,60.0,160.0,0.14160537889972025,0.12141062441093739,1,0,1.0
S11,1020,1080,60,30,-0.013138020833333286,51.22736410603012,-337.42,218.44,555.86,7.145,43.83,51.227365790750696,10077093.1425,-1.2714924109817967,7.033768780561102,80,79,1.9596289356645467,1.706983844615777,0.7454509493670886,0.13929247133388523,0.375,1.40625,83.64894285935728,18.428727068998715,42.666666666666664,160.0,0.18931910034332958,0.13929247133388523,1,0,1.0
S11,1050,1110,60,30,-1.3199348958333335,38.879212986758354,-244.09,218.44,462.53,5.9,35.942499999999995,38.90161218508763,5811208.0535,-1.4900194462171943,10.931308896033205,75,74,1.9664801349255556,1.5579120697579438,0.8013091216216216,0.15171893636455971,0.421875,1.140625,77.8259126551466,16.371877226143372,52.602739726027394,142.22222222222223,0.20648077583075677,0.15171893636455971,1,0,1.0
S11,1080,1140,60,30,0.04600520833333318,32.37379415595361,-223.56,132.22,355.78,8.085,43.275000000000006,32.37382684409197,4024568.3118000003,-0.9938711568079645,4.498766924541809,71,70,2.6517492106436977,0.8796871591051532,0.8372767857142858,0.13732468676470924,0.4375,1.140625,73.77350240606215,13.493769310661497,52.602739726027394,137.14285714285714,0.19962849043621148,0.13732468676470924,1,0,1.0
S11,1110,1170,60,30,0.0922656250000001,37.692062895039456,-107.9,72.65,180.55,9.485,60.370000000000005,37.692175822432525,5455488.454,-0.5496650666793438,-0.7601123712455875,71,70,3.008396658259353,0.593904282200548,0.8417410714285715,0.12591521616290877,0.59375,1.171875,72.88059910864551,10.966128292816341,51.2,101.05263157894737,0.19665525751418653,0.12591521616290877,1,0,1.0
S11,1140,1200,60,30,-0.05115364583333335,42.43598481091521,-214.62,112.02,326.64,7.825,58.28999999999999,42.43601564199576,6915131.226500001,-0.951782680278464,2.348168389038733,74,73,2.647740118677741,1.0510433286442908,0.8154965753424658,0.08564639886741679,0.546875,0.984375,74.4539504724811,8.48952442313243,60.95238095238095,109.71428571428571,0.07727401106748849,0.08564639886741679,1,0,1.0
